transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,hour,day_of_week,is_night,is_weekend,card_mean_amount,card_std_amount,card_tx_count,amount_zscore,velocity_1h,velocity_burst,cross_border,high_risk_category,device_multi_card,ip_multi_card,many_merchants,flag_round_amount,is_gift_card_txn,gift_card_spree,prev_amount,is_test_charge_pattern,is_electronics_txn,electronics_spree,flag_high_amount,flag_amount_zscore,flag_extreme_zscore,flag_night_tx,flag_cross_border,flag_high_velocity,flag_burst,flag_high_risk_cat,flag_device_multi,flag_ip_multi,flag_many_merchants,rule_score,triggers,if_score,if_anomaly,if_score_norm,rule_score_norm,fraud_score,fraud_verdict
tx_000527,2026-05-15 14:52:30,card_028,80.0,Desjardins ATM,atm,atm,CA,CA,,,14,4,0,0,65.4152380952381,47.739255190990114,21,0.3055087861428241,0.0,0.0,0,0,0,0,0,1,0,0,94.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,Round amount ($80.00),-0.48142206378912433,0,0.32779990254731384,0.04615384615384615,0.15881226871123322,LEGITIMATE
tx_000518,2026-05-16 06:40:53,card_028,16.11,Petro-Canada,gas,in_person,CA,CA,,,6,5,0,1,65.4152380952381,47.739255190990114,21,-1.0328028348574556,0.0,0.0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.4066809094435714,0,0.1418568297982068,0.0,0.056742731919282724,LEGITIMATE
tx_000517,2026-05-17 04:15:33,card_028,45.63,Etsy,online_retail,online,CA,US,dev_bea30580,24.114.154.204,4,6,1,1,65.4152380952381,47.739255190990114,21,-0.41444379507144435,0.0,0.0,1,0,0,0,0,0,0,0,16.11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 04:00 (night window 00–05) | Cross-border: cardholder CA → merchant US,-0.46633715708856116,0,0.29027126215372057,0.15384615384615385,0.20841619716918053,LEGITIMATE
tx_000532,2026-05-19 07:03:14,card_028,13.33,AliExpress,online_retail,online,CA,CN,dev_bea30580,70.50.232.23,7,1,0,0,65.4152380952381,47.739255190990114,21,-1.091035833861694,0.0,0.0,1,0,0,0,0,0,0,0,45.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant CN,-0.4480470068591905,0,0.24476852989769515,0.07692307692307693,0.14406125811292422,LEGITIMATE
tx_000531,2026-05-19 07:51:01,card_028,27.11,IGA,grocery,in_person,CA,CA,,,7,1,0,0,65.4152380952381,47.739255190990114,21,-0.8023844934737794,1.0,0.0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.4599521692260869,0,0.27438651601874386,0.0,0.10975460640749755,LEGITIMATE
tx_000519,2026-05-22 01:46:15,card_028,132.25,Chevron,gas,in_person,CA,CA,,,1,4,1,0,65.4152380952381,47.739255190990114,21,1.3999959077152864,0.0,0.0,0,0,0,0,0,0,0,0,27.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 01:00 (night window 00–05),-0.48892780983849304,0,0.346472901324421,0.07692307692307693,0.18474300668361457,LEGITIMATE
tx_000535,2026-05-22 08:52:26,card_028,5.66,Metro,grocery,in_person,CA,CA,,,8,4,0,0,65.4152380952381,47.739255190990114,21,-1.2517002591719482,0.0,0.0,0,0,0,0,0,0,0,0,132.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.4020237287755673,0,0.13027056930572423,0.0,0.05210822772228969,LEGITIMATE
tx_000544,2026-04-25 08:19:31,card_029,9.06,Hydro-Quebec,utilities,online,CA,CA,dev_72eedf3c,24.114.198.77,8,5,0,1,77.304,158.87280680170736,20,-0.4295511697302411,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3642504456611574,0,0.0362971701574778,0.0,0.01451886806299112,LEGITIMATE
tx_000551,2026-04-25 08:25:39,card_029,58.77,Tim Hortons,restaurant,in_person,CA,CA,,,8,5,0,1,77.304,158.87280680170736,20,-0.11665936023357787,1.0,1.0,0,0,0,0,0,0,0,0,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.4962265869507647,0,0.3646309971613152,0.0,0.14585239886452608,LEGITIMATE
tx_000540,2026-04-26 10:16:59,card_029,21.4,Amazon.com,online_retail,online,CA,US,dev_600be23f,24.114.188.131,10,6,0,1,77.304,158.87280680170736,20,-0.35187897240196064,0.0,0.0,1,0,0,0,0,0,0,0,58.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.395416860535665,0,0.1138338231444842,0.07692307692307693,0.09168737541163985,LEGITIMATE
tx_000552,2026-04-26 20:13:27,card_029,3.9,Amazon.com,online_retail,online,CA,US,dev_72eedf3c,142.112.106.145,20,6,0,1,77.304,158.87280680170736,20,-0.46202998157901964,0.0,0.0,1,0,0,0,0,0,0,0,21.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.4183013048025726,0,0.17076636482655771,0.07692307692307693,0.11446039208446925,LEGITIMATE
tx_000543,2026-04-26 23:35:32,card_029,42.13,Chipotle,restaurant,in_person,CA,CA,,,23,6,0,1,77.304,158.87280680170736,20,-0.2213972341025072,0.0,0.0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.37800709931699217,0,0.07052134656884135,0.0,0.028208538627536542,LEGITIMATE
tx_000538,2026-04-29 13:32:11,card_029,80.0,Desjardins ATM,atm,atm,CA,CA,,,13,2,0,0,77.304,158.87280680170736,20,0.01696954975664863,0.0,0.0,0,0,0,0,0,1,0,0,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,Round amount ($80.00),-0.47843649241653263,0,0.3203723170384676,0.04615384615384615,0.15584123450769471,LEGITIMATE
tx_000554,2026-04-30 23:47:05,card_029,19.99,Disney+,subscription,online,CA,US,dev_600be23f,70.50.124.201,23,3,0,0,77.304,158.87280680170736,20,-0.36075399656994084,0.0,0.0,1,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.4384993335835774,0,0.22101556913575493,0.07692307692307693,0.13456007380814813,LEGITIMATE
tx_000546,2026-05-02 16:22:37,card_029,18.18,Shell,gas,in_person,CA,CA,,,16,5,0,1,77.304,158.87280680170736,20,-0.3721467580905395,0.0,0.0,0,0,0,0,0,0,0,0,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35394307186410434,0,0.010654205815012974,0.0,0.00426168232600519,LEGITIMATE
tx_000550,2026-05-10 23:21:01,card_029,18.54,Etsy,online_retail,online,CA,US,dev_72eedf3c,142.112.26.156,23,6,0,1,77.304,158.87280680170736,20,-0.36988079447318284,0.0,0.0,1,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.4415033787644499,0,0.22848911428634322,0.07692307692307693,0.13754949186838344,LEGITIMATE
tx_000553,2026-05-11 14:56:19,card_029,40.0,BMO ATM,atm,atm,CA,CA,,,14,0,0,0,77.304,158.87280680170736,20,-0.23480418550520069,0.0,0.0,0,0,0,0,0,1,0,0,18.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,Round amount ($40.00),-0.4677132987647445,0,0.2936948647732974,0.04615384615384615,0.14517025360162666,LEGITIMATE
tx_000549,2026-05-14 18:56:41,card_029,115.65,Chevron,gas,in_person,CA,CA,,,18,3,0,0,77.304,158.87280680170736,20,0.24136289130877187,0.0,0.0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.38997954708901433,0,0.10030672714733202,0.0,0.04012269085893281,LEGITIMATE
tx_000555,2026-05-16 04:46:13,card_029,9.55,Chevron,gas,in_person,CA,CA,,,4,5,1,1,77.304,158.87280680170736,20,-0.42646694147328346,0.0,0.0,0,0,0,0,0,0,0,0,115.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 04:00 (night window 00–05),-0.4014548702921833,0,0.12885534772818763,0.07692307692307693,0.09769598524512121,LEGITIMATE
tx_000548,2026-05-16 19:06:05,card_029,31.22,Etsy,online_retail,online,CA,US,dev_600be23f,99.225.174.214,19,5,0,1,77.304,158.87280680170736,20,-0.2900685203951766,0.0,0.0,1,0,0,0,0,0,0,0,9.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.4047351215566453,0,0.1370160458715861,0.07692307692307693,0.1009602645024806,LEGITIMATE
tx_000545,2026-05-16 19:57:53,card_029,12.25,Hydro-Quebec,utilities,online,CA,CA,dev_600be23f,99.225.96.67,19,5,0,1,77.304,158.87280680170736,20,-0.40947221434310865,1.0,0.0,0,0,0,0,0,0,0,0,31.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.4367475108943474,0,0.21665733709345825,0.0,0.0866629348373833,LEGITIMATE
tx_001004,2026-05-17 15:09:02,card_029,724.05,QuickPay Online,online_retail,online,CA,CA,dev_d0e72b61,172.58.68.100,15,6,0,1,77.304,158.87280680170736,20,4.0708414046415,0.0,0.0,0,0,0,0,0,0,0,0,12.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,Amount $724.05 >> card avg $77.30 (+646.75) | Amount Z-score 4.1σ (threshold: ±3σ),-0.6037666851969788,1,0.6321721729263063,0.3076923076923077,0.43748425378590716,SUSPICIOUS
tx_000547,2026-05-18 05:20:45,card_029,19.69,Bell Canada,utilities,online,CA,CA,dev_600be23f,99.225.210.16,5,0,1,0,77.304,158.87280680170736,20,-0.3626422995844047,0.0,0.0,0,0,0,0,0,0,0,0,724.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 05:00 (night window 00–05),-0.40623667226500115,0,0.14075164448583066,0.07692307692307693,0.10245450394817843,LEGITIMATE
tx_000542,2026-05-19 16:14:26,card_029,35.82,AliExpress,online_retail,online,CA,CN,dev_72eedf3c,99.225.95.3,16,1,0,0,77.304,158.87280680170736,20,-0.2611145408400639,0.0,0.0,1,0,0,0,0,0,0,0,19.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant CN,-0.4007735717077151,0,0.12716039461480733,0.07692307692307693,0.09701800399976909,LEGITIMATE
tx_000539,2026-05-22 07:13:58,card_029,38.86,Shell,gas,in_person,CA,CA,,,7,4,0,0,77.304,158.87280680170736,20,-0.2419797369601634,0.0,0.0,0,0,0,0,0,0,0,0,35.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.37149847276408615,0,0.05432900874343849,0.0,0.021731603497375396,LEGITIMATE
tx_000556,2026-05-22 12:24:32,card_029,47.02,McDonald's,restaurant,in_person,CA,CA,,,12,4,0,0,77.304,158.87280680170736,20,-0.1906178949667461,0.0,0.0,0,0,0,0,0,0,0,0,38.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35663590285321906,0,0.017353503850939034,0.0,0.006941401540375614,LEGITIMATE
tx_000541,2026-05-23 04:59:24,card_029,200.0,BMO ATM,atm,atm,CA,CA,,,4,5,1,1,77.304,158.87280680170736,20,0.7722907555421965,0.0,0.0,0,0,0,0,0,1,0,0,47.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,Transaction at 04:00 (night window 00–05) | Round amount ($200.00),-0.5918454995815924,0,0.6025143237326873,0.12307692307692308,0.3148518833392288,SUSPICIOUS
tx_000570,2026-04-28 18:57:37,card_030,11.54,La Banquise,restaurant,in_person,DE,DE,,,18,1,0,0,93.45117647058824,173.38574454386213,17,-0.47242163239012314,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3586926512966801,0,0.02247033846230928,0.0,0.008988135384923712,LEGITIMATE
tx_000565,2026-04-30 03:13:51,card_030,52.12,Joe Beef,restaurant,in_person,DE,DE,,,3,3,1,0,93.45117647058824,173.38574454386213,17,-0.23837701639959516,0.0,0.0,0,0,0,0,0,0,0,0,11.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 03:00 (night window 00–05),-0.3985595005160574,0,0.12165216819969571,0.07692307692307693,0.09481471343372444,LEGITIMATE
tx_000563,2026-04-30 12:28:33,card_030,44.63,Metro,grocery,in_person,DE,DE,,,12,3,0,0,93.45117647058824,173.38574454386213,17,-0.2815754928355009,0.0,0.0,0,0,0,0,0,0,0,0,52.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3544191567764264,0,0.011838622783974628,0.0,0.004735449113589852,LEGITIMATE
tx_000569,2026-05-02 22:58:15,card_030,27.16,Shopify Merchant 1,online_retail,online,DE,CA,dev_f7415d64,188.62.203.42,22,5,0,1,93.45117647058824,173.38574454386213,17,-0.3823334879403438,0.0,0.0,1,0,0,0,0,0,0,0,44.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder DE → merchant CA,-0.43227426545286773,0,0.2055286756507393,0.07692307692307693,0.1283653164141419,LEGITIMATE
tx_000566,2026-05-04 04:28:52,card_030,92.96,Cafe Olimpico,restaurant,in_person,DE,DE,,,4,0,1,0,93.45117647058824,173.38574454386213,17,-0.0028328538305177004,0.0,0.0,0,0,0,0,0,0,0,0,27.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 04:00 (night window 00–05),-0.4163700657826441,0,0.16596177596620598,0.07692307692307693,0.11253855654032856,LEGITIMATE
tx_000922,2026-05-06 15:59:37,card_030,696.48,Best Buy,electronics,in_person,DE,DE,,,15,2,0,0,93.45117647058824,173.38574454386213,17,3.4779608041932244,0.0,0.0,0,1,0,0,0,0,0,0,92.96,0,1,0,1,1,0,0,0,0,0,1,0,0,0,3.0,Amount $696.48 >> card avg $93.45 (+603.03) | Amount Z-score 3.5σ (threshold: ±3σ) | High-risk category: electronics,-0.6658553593068575,1,0.7866380618732794,0.46153846153846156,0.5915783016723888,FRAUD
tx_000564,2026-05-08 03:36:44,card_030,20.87,Shopify Merchant 1,online_retail,online,DE,CA,dev_f003a772,188.62.169.235,3,4,1,0,93.45117647058824,173.38574454386213,17,-0.41861098016755965,0.0,0.0,1,0,0,0,0,0,0,0,696.48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 03:00 (night window 00–05) | Cross-border: cardholder DE → merchant CA,-0.45182574979044754,0,0.2541693891421002,0.15384615384615385,0.1939754479645324,LEGITIMATE
tx_000567,2026-05-08 20:24:46,card_030,34.66,Cineplex,entertainment,in_person,DE,DE,,,20,4,0,0,93.45117647058824,173.38574454386213,17,-0.3390773366360323,0.0,0.0,0,0,0,0,0,0,0,0,20.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35464437346211003,0,0.01239892296848566,0.0,0.004959569187394264,LEGITIMATE
tx_000568,2026-05-10 06:52:51,card_030,39.07,AliExpress,online_retail,online,DE,CN,dev_f7415d64,95.91.249.80,6,6,0,1,93.45117647058824,173.38574454386213,17,-0.3136427196690971,0.0,0.0,1,0,0,0,0,0,0,0,34.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder DE → merchant CN,-0.42439656922256547,0,0.18593032911632268,0.07692307692307693,0.12052597780037523,LEGITIMATE
tx_000560,2026-05-16 17:01:08,card_030,44.39,McDonald's,restaurant,in_person,DE,DE,,,17,5,0,1,93.45117647058824,173.38574454386213,17,-0.28295968967723883,0.0,0.0,0,0,0,0,0,0,0,0,39.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35612954671525293,0,0.01609377730505923,0.0,0.006437510922023693,LEGITIMATE
tx_000557,2026-05-16 18:53:51,card_030,19.88,Whole Foods,grocery,in_person,DE,DE,,,18,5,0,1,93.45117647058824,173.38574454386213,17,-0.4243207921397288,0.0,0.0,0,0,0,0,0,0,0,0,44.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3539862756012313,0,0.010761689245072037,0.0,0.004304675698028815,LEGITIMATE
tx_001006,2026-05-17 14:20:42,card_030,345.74,QuickPay Online,online_retail,online,DE,CA,dev_eecda7b1,208.54.240.254,14,6,0,1,93.45117647058824,173.38574454386213,17,1.4550724697299968,0.0,0.0,1,0,0,0,0,0,0,0,19.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder DE → merchant CA,-0.5606489218901385,0,0.524902630870864,0.07692307692307693,0.25611489850219177,LEGITIMATE
tx_000562,2026-05-17 17:54:19,card_030,35.55,Starbucks,restaurant,in_person,DE,DE,,,17,6,0,1,93.45117647058824,173.38574454386213,17,-0.33394427334792065,0.0,0.0,0,0,0,0,0,0,0,0,345.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3546065963665899,0,0.012304940084731042,0.0,0.004921976033892417,LEGITIMATE
tx_000559,2026-05-18 03:23:27,card_030,28.32,La Banquise,restaurant,in_person,DE,DE,,,3,0,1,0,93.45117647058824,173.38574454386213,17,-0.3756432032052769,0.0,0.0,0,0,0,0,0,0,0,0,35.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 03:00 (night window 00–05),-0.39484864639003087,0,0.11242020456789337,0.07692307692307693,0.0911219279810035,LEGITIMATE
tx_000561,2026-05-19 10:21:33,card_030,30.9,Videotron,utilities,online,DE,CA,dev_f7415d64,77.10.213.121,10,1,0,0,93.45117647058824,173.38574454386213,17,-0.3607630871565938,0.0,0.0,1,0,0,0,0,0,0,0,28.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder DE → merchant CA,-0.3981183133601427,0,0.1205545708164798,0.07692307692307693,0.09437567448043807,LEGITIMATE
tx_000558,2026-05-20 10:24:57,card_030,31.79,AliExpress,online_retail,online,DE,CN,dev_f003a772,188.62.30.240,10,2,0,0,93.45117647058824,173.38574454386213,17,-0.35563002386848214,0.0,0.0,1,0,0,0,0,0,0,0,30.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder DE → merchant CN,-0.39847110438576205,0,0.12143225390709256,0.07692307692307693,0.09472674771668319,LEGITIMATE
tx_000571,2026-05-21 16:08:05,card_030,32.61,Tim Hortons,restaurant,in_person,DE,DE,,,16,3,0,0,93.45117647058824,173.38574454386213,17,-0.35090068465921076,0.0,0.0,0,0,0,0,0,0,0,0,31.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3538058072274757,0,0.010312715125739946,0.0,0.004125086050295978,LEGITIMATE
tx_000587,2026-04-26 22:41:09,card_031,8.58,Metro,grocery,in_person,CA,CA,,,22,6,0,1,42.5735294117647,26.054216535231024,17,-1.3047227640024404,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.41833171131618546,0,0.17084201097655727,0.0,0.06833680439062291,LEGITIMATE
tx_000577,2026-04-27 22:00:32,card_031,25.75,Bell Canada,utilities,online,CA,CA,dev_3692eb01,70.50.84.88,22,0,0,0,42.5735294117647,26.054216535231024,17,-0.6457123509745762,0.0,0.0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3785330867119993,0,0.07182991228890967,0.0,0.02873196491556387,LEGITIMATE
tx_000580,2026-04-29 00:22:12,card_031,67.56,Starbucks,restaurant,in_person,CA,CA,,,0,2,1,0,42.5735294117647,26.054216535231024,17,0.9590183053268212,0.0,0.0,0,0,0,0,0,0,0,0,25.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 00:00 (night window 00–05),-0.4803193609427502,0,0.3250565684714708,0.07692307692307693,0.1761764735424345,LEGITIMATE
tx_000573,2026-04-29 11:33:07,card_031,33.81,IGA,grocery,in_person,CA,CA,,,11,2,0,0,42.5735294117647,26.054216535231024,17,-0.3363574337349382,0.0,0.0,0,0,0,0,0,0,0,0,67.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3554045274703779,0,0.014290054745851433,0.0,0.005716021898340574,LEGITIMATE
tx_000579,2026-05-08 11:10:24,card_031,100.0,Desjardins ATM,atm,atm,CA,CA,,,11,4,0,0,42.5735294117647,26.054216535231024,17,2.2041142749612943,0.0,0.0,0,0,0,0,0,1,0,0,33.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,Round amount ($100.00),-0.5426859310466391,0,0.4802138146162742,0.04615384615384615,0.21977783353881739,LEGITIMATE
tx_000574,2026-05-09 07:37:54,card_031,24.44,Etsy,online_retail,online,CA,US,dev_3692eb01,99.225.237.104,7,5,0,1,42.5735294117647,26.054216535231024,17,-0.6959921204018623,0.0,0.0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.4207483462353042,0,0.17685418093176308,0.07692307692307693,0.11689551852655139,LEGITIMATE
tx_000581,2026-05-09 07:51:45,card_031,13.81,IGA,grocery,in_person,CA,CA,,,7,5,0,1,42.5735294117647,26.054216535231024,17,-1.103987501327092,1.0,1.0,0,0,0,0,0,0,0,0,24.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.5248319192398583,0,0.4357961193676433,0.0,0.17431844774705732,LEGITIMATE
tx_000572,2026-05-11 10:01:43,card_031,56.96,Amazon.com,online_retail,online,CA,US,dev_3692eb01,142.112.99.200,10,0,0,0,42.5735294117647,26.054216535231024,17,0.5521743695029796,0.0,0.0,1,0,0,0,0,0,0,0,13.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.4466665161013675,0,0.24133410751475226,0.07692307692307693,0.14268748915974705,LEGITIMATE
tx_000585,2026-05-13 12:38:51,card_031,34.72,Cafe Olimpico,restaurant,in_person,CA,CA,,,12,2,0,0,42.5735294117647,26.054216535231024,17,-0.3014302656594953,0.0,0.0,0,0,0,0,0,0,0,0,56.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35377868528264633,0,0.010245240415124979,0.0,0.004098096166049991,LEGITIMATE
tx_000583,2026-05-16 01:28:46,card_031,80.0,RBC ATM,atm,atm,CA,CA,,,1,5,1,1,42.5735294117647,26.054216535231024,17,1.4364842073691406,0.0,0.0,0,0,0,0,0,1,0,0,34.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,Transaction at 01:00 (night window 00–05) | Round amount ($80.00),-0.5938047652610073,0,0.607388638077338,0.12307692307692308,0.31680160907708904,SUSPICIOUS
tx_000584,2026-05-16 15:26:19,card_031,30.81,McDonald's,restaurant,in_person,CA,CA,,,15,5,0,1,42.5735294117647,26.054216535231024,17,-0.4515019438737614,0.0,0.0,0,0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3543971518648329,0,0.01178387836755379,0.0,0.004713551347021516,LEGITIMATE
tx_000586,2026-05-17 08:18:56,card_031,48.3,Metro,grocery,in_person,CA,CA,,,8,6,0,1,42.5735294117647,26.054216535231024,17,0.21979055023557695,0.0,0.0,0,0,0,0,0,0,0,0,30.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3701081851633933,0,0.05087021350885301,0.0,0.020348085403541206,LEGITIMATE
tx_000576,2026-05-19 08:14:12,card_031,57.72,Videotron,utilities,online,CA,CA,dev_3692eb01,99.225.122.22,8,1,0,0,42.5735294117647,26.054216535231024,17,0.5813443120714814,0.0,0.0,0,0,0,0,0,0,0,0,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.380370930207542,0,0.07640214922832345,0.0,0.03056085969132938,LEGITIMATE
tx_000588,2026-05-19 23:10:32,card_031,60.0,RBC ATM,atm,atm,CA,CA,,,23,1,0,0,42.5735294117647,26.054216535231024,17,0.6688541397769869,0.0,0.0,0,0,0,0,0,1,0,0,57.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,Round amount ($60.00),-0.5334799203803751,0,0.45731085136885097,0.04615384615384615,0.21061664823984808,LEGITIMATE
tx_000575,2026-05-20 12:51:58,card_031,10.07,Amazon.ca,online_retail,online,CA,CA,dev_e92d5721,24.114.61.171,12,2,0,0,42.5735294117647,26.054216535231024,17,-1.2475343239668248,0.0,0.0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.39832841261502805,0,0.12107726144626407,0.0,0.04843090457850563,LEGITIMATE
tx_000578,2026-05-20 21:14:19,card_031,54.85,La Banquise,restaurant,in_person,CA,CA,,,21,2,0,0,42.5735294117647,26.054216535231024,17,0.47118939737200743,0.0,0.0,0,0,0,0,0,0,0,0,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3787670164075885,0,0.07241188893599237,0.0,0.028964755574396952,LEGITIMATE
tx_000582,2026-05-23 10:17:14,card_031,16.37,eBay,online_retail,online,CA,US,dev_e92d5721,70.50.217.130,10,5,0,1,42.5735294117647,26.054216535231024,17,-1.0057308526752964,0.0,0.0,1,0,0,0,0,0,0,0,54.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder CA → merchant US,-0.431320359647793,0,0.20315552289357475,0.07692307692307693,0.12741605531127606,LEGITIMATE
tx_000604,2026-04-25 20:44:00,card_032,28.46,Joe Beef,restaurant,in_person,CA,CA,,,20,5,0,1,105.03882352941177,180.00689451665292,17,-0.42542161362784503,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35588713794729554,0,0.015490706191560899,0.0,0.00619628247662436,LEGITIMATE
tx_000595,2026-05-03 09:37:15,card_032,53.99,Hydro-Quebec,utilities,online,CA,CA,dev_52854151,24.114.114.21,9,6,0,1,105.03882352941177,180.00689451665292,17,-0.2835937127102046,0.0,0.0,0,0,0,0,0,0,0,0,28.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.36016593075538544,0,0.02613560309420493,0.0,0.010454241237681973,LEGITIMATE
tx_000996,2026-05-05 02:15:14,card_032,791.49,QuickPay Online,online_retail,online,CA,CA,dev_732bff0c,98.207.131.10,2,1,1,0,105.03882352941177,180.00689451665292,17,3.8134715801515195,0.0,0.0,0,0,0,0,0,0,0,0,53.99,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.5,Amount $791.49 >> card avg $105.04 (+686.45) | Amount Z-score 3.8σ (threshold: ±3σ) | Transaction at 02:00 (night window 00–05),-0.6326111122266522,1,0.7039321215188583,0.38461538461538464,0.5123420793767741,FRAUD
tx_000598,2026-05-06 19:10:54,card_032,57.76,Chevron,gas,in_person,CA,CA,,,19,2,0,0,105.03882352941177,180.00689451665292,17,-0.2626500704673725,0.0,0.0,0,0,0,0,0,0,0,0,791.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3602559862391876,0,0.02635964557150816,0.0,0.010543858228603264,LEGITIMATE
tx_000603,2026-05-06 20:21:12,card_032,70.84,La Banquise,restaurant,in_person,CA,CA,,,20,2,0,0,105.03882352941177,180.00689451665292,17,-0.18998618703600792,0.0,0.0,0,0,0,0,0,0,0,0,57.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.36365890997591876,0,0.034825531621558437,0.0,0.013930212648623375,LEGITIMATE
